YEAR,AREA,REGION,SPECIES,SPECIESNAME,COUNT
1978,37,ch,nsho,Northern Shoveler,5550
1978,37,ch,redh,Redhead,0
1978,37,ch,rndu,Ring-necked Duck,0
1978,37,ch,rudu,Ruddy Duck,0
1978,37,ch,sacr,Sandhill Crane,0
1978,37,ch,scau,Generic Scaup,0
1978,37,ch,scot,Generic Scoter,0
1978,37,ch,sngo,Generic Snow or Ross' Goose,0
1978,37,ch,swan,Generic Swan,0
1978,37,ch,whdu,Generic Whisling-Duck,0
1978,37,ch,wodu,Wood Duck,0
1978,37a,oh,agwt,American Green-winged Teal,600
1978,37a,oh,amco,American Coot,400
1978,37a,oh,amwi,American Wigeon,0
1978,37a,oh,bcte,Blue-winged or Cinnamon Teal,0
1978,37a,oh,buff,Bufflehead,0
1978,37a,oh,canv,Canvasback,0
1978,37a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),5750
1978,37a,oh,fuwd,Fulvous Whistling-Duck,0
1978,37a,oh,gadw,Gadwall,0
1978,37a,oh,gold,Generic Goldeneye,0
1978,37a,oh,mall,Mallard,0
1978,37a,oh,medu,Mexican Duck,460
1978,37a,oh,merg,Generic Merganser,0
1978,37a,oh,modu,Mottled Duck,0
1978,37a,oh,musc,Muscovy,0
1978,37a,oh,nopi,Northern Pintail,1000
1978,37a,oh,nsho,Northern Shoveler,200
1978,37a,oh,redh,Redhead,0
1978,37a,oh,rndu,Ring-necked Duck,0
1978,37a,oh,rudu,Ruddy Duck,0
1978,37a,oh,sacr,Sandhill Crane,0
1978,37a,oh,scau,Generic Scaup,0
1978,37a,oh,scot,Generic Scoter,0
1978,37a,oh,sngo,Generic Snow or Ross' Goose,1500
1978,37a,oh,swan,Generic Swan,0
1978,37a,oh,whdu,Generic Whisling-Duck,0
1978,37a,oh,wodu,Wood Duck,0
1978,38,ch,agwt,American Green-winged Teal,1080
1978,38,ch,amco,American Coot,1075
1978,38,ch,amwi,American Wigeon,50
1978,38,ch,bcte,Blue-winged or Cinnamon Teal,0
1978,38,ch,buff,Bufflehead,0
1978,38,ch,canv,Canvasback,0
1978,38,ch,dkgo,Dark goose (greater White-fronted Bean Canada),150
1978,38,ch,fuwd,Fulvous Whistling-Duck,0
1978,38,ch,gadw,Gadwall,230
1978,38,ch,gold,Generic Goldeneye,0
1978,38,ch,mall,Mallard,0
1978,38,ch,medu,Mexican Duck,235
1978,38,ch,merg,Generic Merganser,0
1978,38,ch,modu,Mottled Duck,0
1978,38,ch,musc,Muscovy,0
1978,38,ch,nopi,Northern Pintail,1500
1978,38,ch,nsho,Northern Shoveler,550
1978,38,ch,redh,Redhead,0
1978,38,ch,rndu,Ring-necked Duck,0
1978,38,ch,rudu,Ruddy Duck,0
1978,38,ch,sacr,Sandhill Crane,0
1978,38,ch,scau,Generic Scaup,75
1978,38,ch,scot,Generic Scoter,0
1978,38,ch,sngo,Generic Snow or Ross' Goose,0
1978,38,ch,swan,Generic Swan,0
1978,38,ch,whdu,Generic Whisling-Duck,0
1978,38,ch,wodu,Wood Duck,0
1978,39,ch,agwt,American Green-winged Teal,11700
1978,39,ch,amco,American Coot,1050
1978,39,ch,amwi,American Wigeon,1250
1978,39,ch,bcte,Blue-winged or Cinnamon Teal,600
1978,39,ch,buff,Bufflehead,0
1978,39,ch,canv,Canvasback,10
1978,39,ch,dkgo,Dark goose (greater White-fronted Bean Canada),755
1978,39,ch,duck,Generic Duck,490
1978,39,ch,fuwd,Fulvous Whistling-Duck,0
1978,39,ch,gadw,Gadwall,625
1978,39,ch,gold,Generic Goldeneye,0
1978,39,ch,mall,Mallard,0
1978,39,ch,medu,Mexican Duck,5010
1978,39,ch,merg,Generic Merganser,0
1978,39,ch,modu,Mottled Duck,0
1978,39,ch,musc,Muscovy,0
1978,39,ch,nopi,Northern Pintail,38000
1978,39,ch,nsho,Northern Shoveler,1550
1978,39,ch,redh,Redhead,0
1978,39,ch,rndu,Ring-necked Duck,725
1978,39,ch,rudu,Ruddy Duck,0
1978,39,ch,sacr,Sandhill Crane,0
1978,39,ch,scau,Generic Scaup,0
1978,39,ch,scot,Generic Scoter,0
1978,39,ch,sngo,Generic Snow or Ross' Goose,0
1978,39,ch,swan,Generic Swan,0
1978,39,ch,whdu,Generic Whisling-Duck,100
1978,39,ch,wodu,Wood Duck,0
1978,39a,oh,agwt,American Green-winged Teal,600
1978,39a,oh,amco,American Coot,250
1978,39a,oh,amwi,American Wigeon,0
1978,39a,oh,bcte,Blue-winged or Cinnamon Teal,0
1978,39a,oh,buff,Bufflehead,0
1978,39a,oh,canv,Canvasback,0
1978,39a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),4300
1978,39a,oh,fuwd,Fulvous Whistling-Duck,0
1978,39a,oh,gadw,Gadwall,0
1978,39a,oh,gold,Generic Goldeneye,0
1978,39a,oh,mall,Mallard,0
1978,39a,oh,medu,Mexican Duck,400
1978,39a,oh,merg,Generic Merganser,0
1978,39a,oh,modu,Mottled Duck,0
1978,39a,oh,musc,Muscovy,0
1978,39a,oh,nopi,Northern Pintail,700
1978,39a,oh,nsho,Northern Shoveler,200
1978,39a,oh,redh,Redhead,0
1978,39a,oh,rndu,Ring-necked Duck,0
1978,39a,oh,rudu,Ruddy Duck,0
1978,39a,oh,sacr,Sandhill Crane,0
1978,39a,oh,scau,Generic Scaup,0
1978,39a,oh,scot,Generic Scoter,0
1978,39a,oh,sngo,Generic Snow or Ross' Goose,1500
1978,39a,oh,swan,Generic Swan,0
1978,39a,oh,whdu,Generic Whisling-Duck,0
1978,39a,oh,wodu,Wood Duck,0
1978,4,nh,agwt,American Green-winged Teal,350
1978,4,nh,amco,American Coot,0
1978,4,nh,amwi,American Wigeon,100
1978,4,nh,bcte,Blue-winged or Cinnamon Teal,0
1978,4,nh,buff,Bufflehead,0
1978,4,nh,canv,Canvasback,0
1978,4,nh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,4,nh,fuwd,Fulvous Whistling-Duck,0
1978,4,nh,gadw,Gadwall,50
1978,4,nh,gold,Generic Goldeneye,0
1978,4,nh,mall,Mallard,350
1978,4,nh,medu,Mexican Duck,125
1978,4,nh,merg,Generic Merganser,0
1978,4,nh,modu,Mottled Duck,0
1978,4,nh,musc,Muscovy,0
1978,4,nh,nopi,Northern Pintail,400
1978,4,nh,nsho,Northern Shoveler,250
1978,4,nh,redh,Redhead,0
1978,4,nh,rndu,Ring-necked Duck,0
1978,4,nh,rudu,Ruddy Duck,0
1978,4,nh,sacr,Sandhill Crane,0
1978,4,nh,scau,Generic Scaup,0
1978,4,nh,scot,Generic Scoter,0
1978,4,nh,sngo,Generic Snow or Ross' Goose,3200
1978,4,nh,swan,Generic Swan,0
1978,4,nh,whdu,Generic Whisling-Duck,0
1978,4,nh,wodu,Wood Duck,0
1978,40,ch,agwt,American Green-winged Teal,400
1978,40,ch,amco,American Coot,0
1978,40,ch,amwi,American Wigeon,0
1978,40,ch,bcte,Blue-winged or Cinnamon Teal,0
1978,40,ch,buff,Bufflehead,0
1978,40,ch,canv,Canvasback,0
1978,40,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,40,ch,fuwd,Fulvous Whistling-Duck,0
1978,40,ch,gadw,Gadwall,0
1978,40,ch,gold,Generic Goldeneye,0
1978,40,ch,mall,Mallard,0
1978,40,ch,medu,Mexican Duck,10
1978,40,ch,merg,Generic Merganser,0
1978,40,ch,modu,Mottled Duck,0
1978,40,ch,musc,Muscovy,0
1978,40,ch,nopi,Northern Pintail,700
1978,40,ch,nsho,Northern Shoveler,200
1978,40,ch,redh,Redhead,0
1978,40,ch,rndu,Ring-necked Duck,0
1978,40,ch,rudu,Ruddy Duck,0
1978,40,ch,sacr,Sandhill Crane,0
1978,40,ch,scau,Generic Scaup,0
1978,40,ch,scot,Generic Scoter,0
1978,40,ch,sngo,Generic Snow or Ross' Goose,0
1978,40,ch,swan,Generic Swan,0
1978,40,ch,whdu,Generic Whisling-Duck,0
1978,40,ch,wodu,Wood Duck,0
1978,40a,oh,agwt,American Green-winged Teal,0
1978,40a,oh,amco,American Coot,150
1978,40a,oh,amwi,American Wigeon,0
1978,40a,oh,bcte,Blue-winged or Cinnamon Teal,0
1978,40a,oh,buff,Bufflehead,0
1978,40a,oh,canv,Canvasback,0
1978,40a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),1450
1978,40a,oh,fuwd,Fulvous Whistling-Duck,0
1978,40a,oh,gadw,Gadwall,0
1978,40a,oh,gold,Generic Goldeneye,0
1978,40a,oh,mall,Mallard,0
1978,40a,oh,medu,Mexican Duck,60
1978,40a,oh,merg,Generic Merganser,0
1978,40a,oh,modu,Mottled Duck,0
1978,40a,oh,musc,Muscovy,0
1978,40a,oh,nopi,Northern Pintail,300
1978,40a,oh,nsho,Northern Shoveler,0
1978,40a,oh,redh,Redhead,0
1978,40a,oh,rndu,Ring-necked Duck,0
1978,40a,oh,rudu,Ruddy Duck,0
1978,40a,oh,sacr,Sandhill Crane,0
1978,40a,oh,scau,Generic Scaup,0
1978,40a,oh,scot,Generic Scoter,0
1978,40a,oh,sngo,Generic Snow or Ross' Goose,0
1978,40a,oh,swan,Generic Swan,0
1978,40a,oh,whdu,Generic Whisling-Duck,0
1978,40a,oh,wodu,Wood Duck,0
1978,41,ch,agwt,American Green-winged Teal,21350
1978,41,ch,amco,American Coot,2100
1978,41,ch,amwi,American Wigeon,2150
1978,41,ch,bcte,Blue-winged or Cinnamon Teal,600
1978,41,ch,buff,Bufflehead,0
1978,41,ch,canv,Canvasback,50
1978,41,ch,dkgo,Dark goose (greater White-fronted Bean Canada),425
1978,41,ch,fuwd,Fulvous Whistling-Duck,0
1978,41,ch,gadw,Gadwall,1250
1978,41,ch,gold,Generic Goldeneye,0
1978,41,ch,mall,Mallard,0
1978,41,ch,medu,Mexican Duck,3225
1978,41,ch,merg,Generic Merganser,0
1978,41,ch,modu,Mottled Duck,0
1978,41,ch,musc,Muscovy,0
1978,41,ch,nopi,Northern Pintail,10800
1978,41,ch,nsho,Northern Shoveler,2700
1978,41,ch,redh,Redhead,0
1978,41,ch,rndu,Ring-necked Duck,25
1978,41,ch,rudu,Ruddy Duck,0
1978,41,ch,sacr,Sandhill Crane,0
1978,41,ch,scau,Generic Scaup,0
1978,41,ch,scot,Generic Scoter,0
1978,41,ch,sngo,Generic Snow or Ross' Goose,0
1978,41,ch,swan,Generic Swan,0
1978,41,ch,whdu,Generic Whisling-Duck,0
1978,41,ch,wodu,Wood Duck,0
1978,42,ch,agwt,American Green-winged Teal,7400
1978,42,ch,amco,American Coot,2350
1978,42,ch,amwi,American Wigeon,2350
1978,42,ch,bcte,Blue-winged or Cinnamon Teal,2850
1978,42,ch,buff,Bufflehead,0
1978,42,ch,canv,Canvasback,10
1978,42,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,42,ch,fuwd,Fulvous Whistling-Duck,0
1978,42,ch,gadw,Gadwall,1600
1978,42,ch,gold,Generic Goldeneye,0
1978,42,ch,mall,Mallard,0
1978,42,ch,medu,Mexican Duck,1215
1978,42,ch,merg,Generic Merganser,0
1978,42,ch,modu,Mottled Duck,0
1978,42,ch,musc,Muscovy,0
1978,42,ch,nopi,Northern Pintail,6150
1978,42,ch,nsho,Northern Shoveler,1650
1978,42,ch,redh,Redhead,25
1978,42,ch,rndu,Ring-necked Duck,15
1978,42,ch,rudu,Ruddy Duck,0
1978,42,ch,sacr,Sandhill Crane,0
1978,42,ch,scau,Generic Scaup,0
1978,42,ch,scot,Generic Scoter,0
1978,42,ch,sngo,Generic Snow or Ross' Goose,0
1978,42,ch,swan,Generic Swan,0
1978,42,ch,whdu,Generic Whisling-Duck,600
1978,42,ch,wodu,Wood Duck,0
1978,43,ch,agwt,American Green-winged Teal,850
1978,43,ch,amco,American Coot,1200
1978,43,ch,amwi,American Wigeon,1900
1978,43,ch,bcte,Blue-winged or Cinnamon Teal,1350
1978,43,ch,buff,Bufflehead,0
1978,43,ch,canv,Canvasback,50
1978,43,ch,dkgo,Dark goose (greater White-fronted Bean Canada),10
1978,43,ch,duck,Generic Duck,3000
1978,43,ch,fuwd,Fulvous Whistling-Duck,0
1978,43,ch,gadw,Gadwall,700
1978,43,ch,gold,Generic Goldeneye,0
1978,43,ch,mall,Mallard,0
1978,43,ch,medu,Mexican Duck,120
1978,43,ch,merg,Generic Merganser,0
1978,43,ch,modu,Mottled Duck,0
1978,43,ch,musc,Muscovy,0
1978,43,ch,nopi,Northern Pintail,300
1978,43,ch,nsho,Northern Shoveler,1100
1978,43,ch,redh,Redhead,0
1978,43,ch,rndu,Ring-necked Duck,50
1978,43,ch,rudu,Ruddy Duck,0
1978,43,ch,sacr,Sandhill Crane,0
1978,43,ch,scau,Generic Scaup,50
1978,43,ch,scot,Generic Scoter,0
1978,43,ch,sngo,Generic Snow or Ross' Goose,0
1978,43,ch,swan,Generic Swan,0
1978,43,ch,whdu,Generic Whisling-Duck,0
1978,43,ch,wodu,Wood Duck,0
1978,44,ch,agwt,American Green-winged Teal,160
1978,44,ch,amco,American Coot,1350
1978,44,ch,amwi,American Wigeon,1125
1978,44,ch,bcte,Blue-winged or Cinnamon Teal,0
1978,44,ch,buff,Bufflehead,0
1978,44,ch,canv,Canvasback,450
1978,44,ch,dkgo,Dark goose (greater White-fronted Bean Canada),25
1978,44,ch,fuwd,Fulvous Whistling-Duck,0
1978,44,ch,gadw,Gadwall,0
1978,44,ch,gold,Generic Goldeneye,0
1978,44,ch,mall,Mallard,0
1978,44,ch,medu,Mexican Duck,215
1978,44,ch,merg,Generic Merganser,0
1978,44,ch,modu,Mottled Duck,0
1978,44,ch,musc,Muscovy,0
1978,44,ch,nopi,Northern Pintail,200
1978,44,ch,nsho,Northern Shoveler,100
1978,44,ch,redh,Redhead,50
1978,44,ch,rndu,Ring-necked Duck,50
1978,44,ch,rudu,Ruddy Duck,0
1978,44,ch,sacr,Sandhill Crane,0
1978,44,ch,scau,Generic Scaup,0
1978,44,ch,scot,Generic Scoter,0
1978,44,ch,sngo,Generic Snow or Ross' Goose,0
1978,44,ch,swan,Generic Swan,0
1978,44,ch,whdu,Generic Whisling-Duck,0
1978,44,ch,wodu,Wood Duck,0
1978,45,ch,agwt,American Green-winged Teal,4350
1978,45,ch,amco,American Coot,300
1978,45,ch,amwi,American Wigeon,5700
1978,45,ch,bcte,Blue-winged or Cinnamon Teal,400
1978,45,ch,buff,Bufflehead,0
1978,45,ch,canv,Canvasback,60
1978,45,ch,dkgo,Dark goose (greater White-fronted Bean Canada),90
1978,45,ch,fuwd,Fulvous Whistling-Duck,0
1978,45,ch,gadw,Gadwall,1250
1978,45,ch,gold,Generic Goldeneye,0
1978,45,ch,mall,Mallard,0
1978,45,ch,medu,Mexican Duck,25
1978,45,ch,merg,Generic Merganser,0
1978,45,ch,modu,Mottled Duck,0
1978,45,ch,musc,Muscovy,0
1978,45,ch,nopi,Northern Pintail,3100
1978,45,ch,nsho,Northern Shoveler,4350
1978,45,ch,redh,Redhead,50
1978,45,ch,rndu,Ring-necked Duck,9000
1978,45,ch,rudu,Ruddy Duck,0
1978,45,ch,sacr,Sandhill Crane,0
1978,45,ch,scau,Generic Scaup,0
1978,45,ch,scot,Generic Scoter,0
1978,45,ch,sngo,Generic Snow or Ross' Goose,0
1978,45,ch,swan,Generic Swan,0
1978,45,ch,whdu,Generic Whisling-Duck,0
1978,45,ch,wodu,Wood Duck,0
1978,45a,oh,agwt,American Green-winged Teal,75
1978,45a,oh,amco,American Coot,1700
1978,45a,oh,amwi,American Wigeon,50
1978,45a,oh,bcte,Blue-winged or Cinnamon Teal,1500
1978,45a,oh,buff,Bufflehead,0
1978,45a,oh,canv,Canvasback,10
1978,45a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,45a,oh,fuwd,Fulvous Whistling-Duck,0
1978,45a,oh,gadw,Gadwall,150
1978,45a,oh,gold,Generic Goldeneye,0
1978,45a,oh,mall,Mallard,0
1978,45a,oh,medu,Mexican Duck,135
1978,45a,oh,merg,Generic Merganser,0
1978,45a,oh,modu,Mottled Duck,0
1978,45a,oh,musc,Muscovy,0
1978,45a,oh,nopi,Northern Pintail,200
1978,45a,oh,nsho,Northern Shoveler,0
1978,45a,oh,redh,Redhead,0
1978,45a,oh,rndu,Ring-necked Duck,50
1978,45a,oh,rudu,Ruddy Duck,0
1978,45a,oh,sacr,Sandhill Crane,0
1978,45a,oh,scau,Generic Scaup,0
1978,45a,oh,scot,Generic Scoter,0
1978,45a,oh,sngo,Generic Snow or Ross' Goose,0
1978,45a,oh,swan,Generic Swan,0
1978,45a,oh,whdu,Generic Whisling-Duck,0
1978,45a,oh,wodu,Wood Duck,0
1978,46,ch,agwt,American Green-winged Teal,50
1978,46,ch,amco,American Coot,2500
1978,46,ch,amwi,American Wigeon,3500
1978,46,ch,bcte,Blue-winged or Cinnamon Teal,200
1978,46,ch,buff,Bufflehead,0
1978,46,ch,canv,Canvasback,655
1978,46,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,46,ch,duck,Generic Duck,1200
1978,46,ch,fuwd,Fulvous Whistling-Duck,0
1978,46,ch,gadw,Gadwall,330
1978,46,ch,gold,Generic Goldeneye,0
1978,46,ch,mall,Mallard,0
1978,46,ch,medu,Mexican Duck,20
1978,46,ch,merg,Generic Merganser,0
1978,46,ch,modu,Mottled Duck,0
1978,46,ch,musc,Muscovy,0
1978,46,ch,nopi,Northern Pintail,45
1978,46,ch,nsho,Northern Shoveler,0
1978,46,ch,redh,Redhead,50
1978,46,ch,rndu,Ring-necked Duck,0
1978,46,ch,rudu,Ruddy Duck,0
1978,46,ch,sacr,Sandhill Crane,0
1978,46,ch,scau,Generic Scaup,1800
1978,46,ch,scot,Generic Scoter,0
1978,46,ch,sngo,Generic Snow or Ross' Goose,0
1978,46,ch,swan,Generic Swan,0
1978,46,ch,whdu,Generic Whisling-Duck,0
1978,46,ch,wodu,Wood Duck,0
1978,46a,oh,agwt,American Green-winged Teal,675
1978,46a,oh,amco,American Coot,450
1978,46a,oh,amwi,American Wigeon,50
1978,46a,oh,bcte,Blue-winged or Cinnamon Teal,0
1978,46a,oh,buff,Bufflehead,0
1978,46a,oh,canv,Canvasback,120
1978,46a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,46a,oh,fuwd,Fulvous Whistling-Duck,75
1978,46a,oh,gadw,Gadwall,250
1978,46a,oh,gold,Generic Goldeneye,0
1978,46a,oh,mall,Mallard,0
1978,46a,oh,medu,Mexican Duck,160
1978,46a,oh,merg,Generic Merganser,0
1978,46a,oh,modu,Mottled Duck,0
1978,46a,oh,musc,Muscovy,0
1978,46a,oh,nopi,Northern Pintail,50
1978,46a,oh,nsho,Northern Shoveler,0
1978,46a,oh,redh,Redhead,0
1978,46a,oh,rndu,Ring-necked Duck,0
1978,46a,oh,rudu,Ruddy Duck,0
1978,46a,oh,sacr,Sandhill Crane,0
1978,46a,oh,scau,Generic Scaup,0
1978,46a,oh,scot,Generic Scoter,0
1978,46a,oh,sngo,Generic Snow or Ross' Goose,0
1978,46a,oh,swan,Generic Swan,0
1978,46a,oh,whdu,Generic Whisling-Duck,0
1978,46a,oh,wodu,Wood Duck,0
1978,47,ch,agwt,American Green-winged Teal,475
1978,47,ch,amco,American Coot,7030
1978,47,ch,amwi,American Wigeon,1825
1978,47,ch,bcte,Blue-winged or Cinnamon Teal,1900
1978,47,ch,buff,Bufflehead,0
1978,47,ch,canv,Canvasback,440
1978,47,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,47,ch,duck,Generic Duck,3550
1978,47,ch,fuwd,Fulvous Whistling-Duck,0
1978,47,ch,gadw,Gadwall,535
1978,47,ch,gold,Generic Goldeneye,0
1978,47,ch,mall,Mallard,0
1978,47,ch,medu,Mexican Duck,90
1978,47,ch,merg,Generic Merganser,0
1978,47,ch,modu,Mottled Duck,0
1978,47,ch,musc,Muscovy,0
1978,47,ch,nopi,Northern Pintail,550
1978,47,ch,nsho,Northern Shoveler,2300
1978,47,ch,redh,Redhead,0
1978,47,ch,rndu,Ring-necked Duck,1000
1978,47,ch,rudu,Ruddy Duck,0
1978,47,ch,sacr,Sandhill Crane,0
1978,47,ch,scau,Generic Scaup,120
1978,47,ch,scot,Generic Scoter,0
1978,47,ch,sngo,Generic Snow or Ross' Goose,0
1978,47,ch,swan,Generic Swan,0
1978,47,ch,whdu,Generic Whisling-Duck,0
1978,47,ch,wodu,Wood Duck,0
1978,48,ch,agwt,American Green-winged Teal,50
1978,48,ch,amco,American Coot,0
1978,48,ch,amwi,American Wigeon,0
1978,48,ch,bcte,Blue-winged or Cinnamon Teal,0
1978,48,ch,buff,Bufflehead,0
1978,48,ch,canv,Canvasback,0
1978,48,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,48,ch,fuwd,Fulvous Whistling-Duck,0
1978,48,ch,gadw,Gadwall,0
1978,48,ch,gold,Generic Goldeneye,0
1978,48,ch,mall,Mallard,0
1978,48,ch,medu,Mexican Duck,0
1978,48,ch,merg,Generic Merganser,0
1978,48,ch,modu,Mottled Duck,0
1978,48,ch,musc,Muscovy,0
1978,48,ch,nopi,Northern Pintail,0
1978,48,ch,nsho,Northern Shoveler,0
1978,48,ch,redh,Redhead,0
1978,48,ch,rndu,Ring-necked Duck,0
1978,48,ch,rudu,Ruddy Duck,0
1978,48,ch,sacr,Sandhill Crane,0
1978,48,ch,scau,Generic Scaup,0
1978,48,ch,scot,Generic Scoter,0
1978,48,ch,sngo,Generic Snow or Ross' Goose,0
1978,48,ch,swan,Generic Swan,0
1978,48,ch,whdu,Generic Whisling-Duck,0
1978,48,ch,wodu,Wood Duck,0
1978,48a,oh,agwt,American Green-winged Teal,12450
1978,48a,oh,amco,American Coot,800
1978,48a,oh,amwi,American Wigeon,250
1978,48a,oh,bcte,Blue-winged or Cinnamon Teal,50
1978,48a,oh,buff,Bufflehead,0
1978,48a,oh,canv,Canvasback,10
1978,48a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),100
1978,48a,oh,duck,Generic Duck,400
1978,48a,oh,fuwd,Fulvous Whistling-Duck,0
1978,48a,oh,gadw,Gadwall,100
1978,48a,oh,gold,Generic Goldeneye,0
1978,48a,oh,mall,Mallard,0
1978,48a,oh,medu,Mexican Duck,880
1978,48a,oh,merg,Generic Merganser,0
1978,48a,oh,modu,Mottled Duck,0
1978,48a,oh,musc,Muscovy,0
1978,48a,oh,nopi,Northern Pintail,6500
1978,48a,oh,nsho,Northern Shoveler,350
1978,48a,oh,redh,Redhead,0
1978,48a,oh,rndu,Ring-necked Duck,0
1978,48a,oh,rudu,Ruddy Duck,0
1978,48a,oh,sacr,Sandhill Crane,0
1978,48a,oh,scau,Generic Scaup,0
1978,48a,oh,scot,Generic Scoter,0
1978,48a,oh,sngo,Generic Snow or Ross' Goose,0
1978,48a,oh,swan,Generic Swan,0
1978,48a,oh,whdu,Generic Whisling-Duck,0
1978,48a,oh,wodu,Wood Duck,0
1978,49,ch,agwt,American Green-winged Teal,1525
1978,49,ch,amco,American Coot,50
1978,49,ch,amwi,American Wigeon,7200
1978,49,ch,bcte,Blue-winged or Cinnamon Teal,200
1978,49,ch,buff,Bufflehead,0
1978,49,ch,canv,Canvasback,650
1978,49,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,49,ch,duck,Generic Duck,980
1978,49,ch,fuwd,Fulvous Whistling-Duck,0
1978,49,ch,gadw,Gadwall,670
1978,49,ch,gold,Generic Goldeneye,0
1978,49,ch,mall,Mallard,0
1978,49,ch,medu,Mexican Duck,0
1978,49,ch,merg,Generic Merganser,0
1978,49,ch,modu,Mottled Duck,0
1978,49,ch,musc,Muscovy,0
1978,49,ch,nopi,Northern Pintail,375
1978,49,ch,nsho,Northern Shoveler,1820
1978,49,ch,redh,Redhead,0
1978,49,ch,rndu,Ring-necked Duck,1550
1978,49,ch,rudu,Ruddy Duck,0
1978,49,ch,sacr,Sandhill Crane,0
1978,49,ch,scau,Generic Scaup,0
1978,49,ch,scot,Generic Scoter,0
1978,49,ch,sngo,Generic Snow or Ross' Goose,0
1978,49,ch,swan,Generic Swan,0
1978,49,ch,whdu,Generic Whisling-Duck,0
1978,49,ch,wodu,Wood Duck,0
1978,49a,oh,agwt,American Green-winged Teal,350
1978,49a,oh,amco,American Coot,0
1978,49a,oh,amwi,American Wigeon,400
1978,49a,oh,bcte,Blue-winged or Cinnamon Teal,0
1978,49a,oh,buff,Bufflehead,0
1978,49a,oh,canv,Canvasback,0
1978,49a,oh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,49a,oh,fuwd,Fulvous Whistling-Duck,0
1978,49a,oh,gadw,Gadwall,150
1978,49a,oh,gold,Generic Goldeneye,0
1978,49a,oh,mall,Mallard,0
1978,49a,oh,medu,Mexican Duck,15
1978,49a,oh,merg,Generic Merganser,0
1978,49a,oh,modu,Mottled Duck,0
1978,49a,oh,musc,Muscovy,0
1978,49a,oh,nopi,Northern Pintail,2100
1978,49a,oh,nsho,Northern Shoveler,175
1978,49a,oh,redh,Redhead,0
1978,49a,oh,rndu,Ring-necked Duck,0
1978,49a,oh,rudu,Ruddy Duck,0
1978,49a,oh,sacr,Sandhill Crane,0
1978,49a,oh,scau,Generic Scaup,0
1978,49a,oh,scot,Generic Scoter,0
1978,49a,oh,sngo,Generic Snow or Ross' Goose,0
1978,49a,oh,swan,Generic Swan,0
1978,49a,oh,whdu,Generic Whisling-Duck,0
1978,49a,oh,wodu,Wood Duck,0
1978,5,nh,agwt,American Green-winged Teal,0
1978,5,nh,amco,American Coot,0
1978,5,nh,amwi,American Wigeon,0
1978,5,nh,bcte,Blue-winged or Cinnamon Teal,0
1978,5,nh,buff,Bufflehead,0
1978,5,nh,canv,Canvasback,0
1978,5,nh,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,5,nh,fuwd,Fulvous Whistling-Duck,0
1978,5,nh,gadw,Gadwall,0
1978,5,nh,gold,Generic Goldeneye,0
1978,5,nh,mall,Mallard,0
1978,5,nh,medu,Mexican Duck,0
1978,5,nh,merg,Generic Merganser,0
1978,5,nh,modu,Mottled Duck,0
1978,5,nh,musc,Muscovy,0
1978,5,nh,nopi,Northern Pintail,0
1978,5,nh,nsho,Northern Shoveler,0
1978,5,nh,redh,Redhead,0
1978,5,nh,rndu,Ring-necked Duck,0
1978,5,nh,rudu,Ruddy Duck,0
1978,5,nh,sacr,Sandhill Crane,0
1978,5,nh,scau,Generic Scaup,0
1978,5,nh,scot,Generic Scoter,0
1978,5,nh,sngo,Generic Snow or Ross' Goose,0
1978,5,nh,swan,Generic Swan,0
1978,5,nh,whdu,Generic Whisling-Duck,0
1978,5,nh,wodu,Wood Duck,0
1978,50,ch,agwt,American Green-winged Teal,1000
1978,50,ch,amco,American Coot,1700
1978,50,ch,amwi,American Wigeon,5500
1978,50,ch,bcte,Blue-winged or Cinnamon Teal,3550
1978,50,ch,buff,Bufflehead,0
1978,50,ch,canv,Canvasback,1725
1978,50,ch,dkgo,Dark goose (greater White-fronted Bean Canada),0
1978,50,ch,duck,Generic Duck,1400
1978,50,ch,fuwd,Fulvous Whistling-Duck,0
1978,50,ch,gadw,Gadwall,2600
1978,50,ch,gold,Generic Goldeneye,0
1978,50,ch,mall,Mallard,25
1978,50,ch,medu,Mexican Duck,0
1978,50,ch,merg,Generic Merganser,0
1978,50,ch,modu,Mottled Duck,0
1978,50,ch,musc,Muscovy,0
1978,50,ch,nopi,Northern Pintail,11000
1978,50,ch,nsho,Northern Shoveler,5350
1978,50,ch,redh,Redhead,0
1978,50,ch,rndu,Ring-necked Duck,2800
1978,50,ch,rudu,Ruddy Duck,0
1978,50,ch,sacr,Sandhill Crane,0
